qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,Column2,Column3,Column1
4442,72,15,7,16,2,1:32.672,1:35.253,,92672,1.000972111,1:32.672
4443,72,21,4,6,3,1:32.765,1:35.683,,92765,1.001976626,1:32.765
4444,72,17,3,7,4,1:33.204,1:35.700,,93204,1.006718369,1:33.204
4445,72,23,7,17,5,1:33.106,1:35.901,,93106,1.005659847,1:33.106
4446,72,8,1,9,6,1:32.839,1:36.644,,92839,1.002775918,1:32.839
4447,72,32,9,15,7,1:33.724,1:35.865,,93724,1.012335011,1:33.724
4448,72,14,9,14,8,1:33.809,1:35.891,,93809,1.013253116,1:33.809
4449,72,18,16,3,9,1:33.616,1:36.216,,93616,1.011168478,1:33.616
4450,72,2,3,8,10,1:33.464,1:36.453,,93464,1.00952669,1:33.464
4451,72,31,1,10,11,1:33.333,1:36.757,,93333,1.008111728,1:33.333
4452,72,22,6,2,12,1:34.162,1:37.340,,94162,1.017065952,1:34.162
4453,72,30,6,1,13,1:34.072,1:37.561,,94072,1.016093841,1:34.072
4454,72,13,15,12,14,1:34.151,1:37.733,,94151,1.016947139,1:34.151
4455,72,19,16,4,15,1:34.866,1:37.024,,94866,1.024670022,1:34.866
4456,72,35,15,11,16,1:34.887,1:38.108,,94887,1.024896848,1:34.887
4457,72,39,17,19,17,1:37.806,1:39.850,,97806,1.056425655,1:37.806
4458,72,33,17,18,18,1:37.856,1:40.106,,97856,1.056965717,1:37.856
4459,72,40,18,20,19,1:39.268,1:41.918,,99268,1.072217062,1:39.268
4460,72,27,18,21,20,1:40.432,1:42.569,,100432,1.0847897,1:40.432
4421,71,21,4,6,1,1:33.171,1:28.289,,88289,1.000113277,1:28.289
4422,71,15,7,16,2,1:35.270,1:29.159,,89159,1.009968396,1:29.159
4423,71,17,3,7,3,1:36.717,1:28.279,,88279,1,1:28.279
4424,71,35,15,11,4,1:36.984,1:29.862,,89862,1.017931784,1:29.862
4425,71,14,9,14,5,1:38.320,1:28.892,,88892,1.006943894,1:28.892
4426,71,32,9,15,6,1:37.486,1:29.991,,89991,1.019393061,1:29.991
4427,71,2,3,8,7,1:39.717,1:29.413,,89413,1.012845637,1:29.413
4428,71,18,16,3,8,1:41.512,1:30.616,,90616,1.026472887,1:30.616
4429,71,31,1,10,9,1:45.325,1:29.320,,89320,1.011792159,1:29.320
4430,71,8,1,9,10,1:44.997,1:30.561,,90561,1.025849862,1:30.561
4431,71,22,6,2,11,1:45.481,1:31.341,,91341,1.034685486,1:31.341
4432,71,39,17,19,12,1:44.357,1:32.735,,92735,1.050476331,1:32.735
4433,71,4,4,5,13,1:47.708,1:29.758,,89758,1.016753701,1:29.758
4434,71,33,17,18,14,1:46.846,1:33.483,,93483,1.058949467,1:33.483
4435,71,23,7,17,15,1:51.495,1:31.222,,91222,1.033337487,1:31.222
4436,71,40,18,20,16,1:50.864,1:37.499,,97499,1.1044416,1:37.499
4437,71,27,18,21,17,1:49.230,,,109230,1.237327111,1:49.230
4438,71,30,6,1,18,1:57.931,,,117931,1.335889623,1:57.931
1117,70,13,6,6,1,1:10.643,1:10.775,1:10.680,70643,1.0046933,1:10.643
1118,70,8,1,3,2,1:12.035,1:11.386,1:11.299,71299,1.014023011,1:11.299
1119,70,15,7,8,3,1:11.885,1:11.343,1:11.328,71328,1.014435453,1:11.328
1120,70,4,4,1,4,1:11.791,1:11.148,1:11.567,71148,1.011875471,1:11.148
1121,70,22,11,11,5,1:12.017,1:11.578,1:11.619,71578,1.017990983,1:11.578
1122,70,21,4,2,6,1:12.042,1:11.461,1:11.629,71461,1.016326995,1:11.461
1123,70,23,7,7,7,1:11.713,1:11.550,1:11.695,71550,1.017592764,1:11.550
1124,70,2,2,16,8,1:12.307,1:11.648,1:11.882,71648,1.018986532,1:11.648
1125,70,9,2,17,9,1:12.040,1:11.589,1:12.131,71589,1.018147427,1:11.589
1126,70,30,6,5,10,1:11.565,1:10.313,,70313,1,1:10.313
1127,70,17,3,9,11,1:11.973,1:11.650,,71650,1.019014976,1:11.650
1128,70,37,1,4,12,1:11.825,1:11.658,,71658,1.019128753,1:11.658
1129,70,3,3,10,13,1:11.974,1:11.679,,71679,1.019427417,1:11.679
1130,70,18,11,12,14,1:12.085,1:11.742,,71742,1.020323411,1:11.742
1131,70,38,9,15,15,1:12.530,1:12.591,,72530,1.031530442,1:12.530
1132,70,24,5,20,16,1:12.855,1:12.861,,72855,1.036152632,1:12.855
1133,70,26,5,21,17,1:12.856,,,72856,1.036166854,1:12.856
1134,70,27,14,19,18,1:13.138,,,73138,1.040177492,1:13.138
1135,70,14,9,14,19,1:13.249,,,73249,1.041756148,1:13.249
1136,70,11,8,22,20,1:13.269,,,73269,1.04204059,1:13.269
1137,70,29,8,23,21,1:13.357,,,73357,1.043292137,1:13.357
1095,69,13,6,6,1,1:30.112,1:29.830,1:29.599,89599,1.007250939,1:29.599
1096,69,30,6,5,2,1:31.279,1:28.954,1:29.711,88954,1,1:28.954
1097,69,23,7,7,3,1:30.595,1:30.299,1:29.989,89989,1.011635227,1:29.989
1098,69,15,7,8,4,1:30.420,1:30.204,1:30.039,90039,1.012197315,1:30.039
1099,69,4,4,1,5,1:30.976,1:30.357,1:30.371,90357,1.015772197,1:30.357
1100,69,21,4,2,6,1:31.696,1:30.306,1:30.599,90306,1.015198867,1:30.306
1101,69,18,11,12,7,1:30.847,1:30.268,1:30.992,90268,1.01477168,1:30.268
1102,69,22,11,11,8,1:31.972,1:30.598,1:31.478,90598,1.018481462,1:30.598
1103,69,2,2,16,9,1:31.811,1:30.470,1:31.513,90470,1.017042516,1:30.470
1104,69,3,3,10,10,1:30.585,1:30.321,1:31.856,90321,1.015367493,1:30.321
1105,69,8,1,3,11,1:32.080,1:30.827,,90827,1.021055827,1:30.827
1106,69,9,2,17,12,1:31.204,1:31.094,,91094,1.024057378,1:31.094
1107,69,37,1,4,13,1:31.581,1:31.254,,91254,1.02585606,1:31.254
1108,69,17,3,9,14,1:31.647,1:31.276,,91276,1.026103379,1:31.276
1109,69,24,5,20,15,1:31.741,1:31.943,,91741,1.0313308,1:31.741
1110,69,27,14,19,16,1:32.221,1:33.750,,92221,1.036726848,1:32.221
1111,69,14,9,14,17,1:32.252,,,92252,1.037075342,1:32.252
1112,69,38,9,15,18,1:32.402,,,92402,1.038761607,1:32.402
1113,69,26,5,21,19,1:32.867,,,92867,1.043989028,1:32.867
1114,69,11,8,22,20,1:33.666,,,93666,1.052971199,1:33.666
1115,69,33,14,18,21,1:33.709,,,93709,1.053454595,1:33.709
1073,68,4,4,1,1,1:44.128,1:43.951,1:44.360,103951,1,1:43.951
1074,68,21,4,2,2,1:44.378,1:44.336,1:44.992,104336,1.003703668,1:44.336
1075,68,22,11,11,3,1:47.072,1:45.228,1:45.503,105228,1.012284634,1:45.228
1076,68,18,11,12,4,1:45.809,1:44.662,1:45.503,104662,1.006839761,1:44.662
1077,68,8,1,3,5,1:44.909,1:45.622,1:45.754,104909,1.009215881,1:44.909
1078,68,30,6,5,6,1:47.366,1:45.660,1:45.775,105660,1.016440438,1:45.660
1079,68,37,1,4,7,1:44.808,1:45.095,1:45.877,104808,1.008244269,1:44.808
1080,68,2,2,16,8,1:46.249,1:45.055,1:46.053,105055,1.010620388,1:45.055
1081,68,9,2,17,9,1:46.049,1:45.576,1:46.632,105576,1.015632365,1:45.576
1082,68,38,9,15,10,1:46.387,1:45.747,1:48.021,105747,1.017277371,1:45.747
1083,68,26,5,21,11,1:46.222,1:45.851,,105851,1.018277842,1:45.851
1084,68,14,9,14,12,1:45.931,1:45.968,,105931,1.019047436,1:45.931
1085,68,24,5,20,13,1:45.564,1:46.172,,105564,1.015516926,1:45.564
1086,68,17,3,9,14,1:48.560,1:46.413,,106413,1.023684236,1:46.413
1087,68,3,3,10,15,1:47.535,1:47.419,,107419,1.033361872,1:47.419
1088,68,23,7,7,16,1:48.894,,,108894,1.04755125,1:48.894
1089,68,15,7,8,17,1:49.098,,,109098,1.049513713,1:49.098
1090,68,33,14,18,18,1:49.903,,,109903,1.057257746,1:49.903
1091,68,29,8,23,19,1:55.560,,,115560,1.111677617,1:55.560
1092,68,13,6,6,20,1:47.231,1:45.970,,105970,1.019422613,1:45.970
1093,68,11,8,22,21,1:50.326,,,110326,1.061326971,1:50.326
1094,68,27,14,19,22,1:49.542,,,109542,1.053784956,1:49.542
1051,67,8,1,3,1,1:21.994,1:21.349,1:21.484,81349,1.001526624,1:21.349
1052,67,30,6,5,2,1:21.711,1:21.353,1:21.486,81353,1.001575869,1:21.353
1053,67,2,2,16,3,1:21.764,1:21.425,1:21.653,81425,1.002462296,1:21.425
1054,67,13,6,6,4,1:22.028,1:21.225,1:21.704,81225,1,1:21.225
1055,67,18,11,12,5,1:22.512,1:21.572,1:22.011,81572,1.004272084,1:21.572
1056,67,9,2,17,6,1:22.437,1:21.270,1:22.258,81270,1.000554017,1:21.270
1057,67,37,1,4,7,1:22.422,1:21.878,1:22.280,81878,1.008039397,1:21.878
1058,67,22,11,11,8,1:22.640,1:21.688,1:22.787,81688,1.005700215,1:21.688
1059,67,21,4,2,9,1:22.486,1:21.722,1:23.175,81722,1.006118806,1:21.722
1060,67,4,4,1,10,1:21.747,1:21.526,1:25.688,81526,1.003705756,1:21.526
1061,67,15,7,8,11,1:22.093,1:21.924,,81924,1.008605725,1:21.924
1062,67,3,3,10,12,1:22.581,1:22.203,,82203,1.012040628,1:22.203
1063,67,23,7,7,13,1:22.622,1:22.280,,82280,1.012988612,1:22.280
1064,67,14,9,14,14,1:22.618,1:22.589,,82589,1.016792859,1:22.589
1065,67,26,5,21,15,1:22.943,1:23.165,,82943,1.021151123,1:22.943
1066,67,32,9,15,16,1:22.898,,,82898,1.020597107,1:22.898
1067,67,24,5,20,17,1:23.043,,,83043,1.022382271,1:23.043
1068,67,27,14,19,18,1:23.116,,,83116,1.02328101,1:23.116
1069,67,17,3,9,19,1:23.341,,,83341,1.026051093,1:23.341
1070,67,33,14,18,20,1:23.920,,,83920,1.03317944,1:23.920
1071,67,11,8,22,21,1:24.289,,,84289,1.037722376,1:24.289
1072,67,29,8,23,22,1:26.001,,,86001,1.058799631,1:26.001
1029,66,13,6,6,1,1:27.306,1:27.059,1:26.907,86907,1.012312172,1:26.907
1030,66,30,6,5,2,1:27.385,1:25.850,1:27.284,85850,1,1:25.850
1031,66,4,4,1,3,1:27.861,1:26.917,1:27.321,86917,1.012428655,1:26.917
1032,66,21,4,2,4,1:28.175,1:27.346,1:27.564,87346,1.017425743,1:27.346
1033,66,23,7,7,5,1:27.668,1:27.062,1:27.569,87062,1.014117647,1:27.062
1034,66,2,2,16,6,1:28.200,1:27.251,1:27.785,87251,1.016319161,1:27.251
1035,66,18,11,12,7,1:28.222,1:26.872,1:27.790,86872,1.011904485,1:26.872
1036,66,8,1,3,8,1:28.236,1:27.202,1:27.866,87202,1.015748398,1:27.202
1037,66,9,2,17,9,1:28.212,1:27.405,1:28.167,87405,1.018112988,1:27.405
1038,66,17,3,9,10,1:28.307,1:27.608,1:29.436,87608,1.020477577,1:27.608
1039,66,32,9,15,11,1:28.271,1:27.852,,87852,1.023319744,1:27.852
1040,66,37,1,4,12,1:28.403,1:27.897,,87897,1.023843914,1:27.897
1041,66,15,7,8,13,1:28.549,1:27.973,,87973,1.024729179,1:27.973
1042,66,22,11,11,14,1:28.411,1:28.257,,88257,1.028037274,1:28.257
1043,66,3,3,10,15,1:28.889,1:28.386,,88386,1.029539895,1:28.386
1044,66,27,13,19,16,1:29.021,1:28.639,,88639,1.032486896,1:28.639
1045,66,14,9,14,17,1:29.136,,,89136,1.038276063,1:29.136
1046,66,26,5,21,18,1:29.158,,,89158,1.038532324,1:29.158
1047,66,24,5,20,19,1:29.250,,,89250,1.03960396,1:29.250
1048,66,33,13,18,20,1:29.901,,,89901,1.047186954,1:29.901
1049,66,29,8,23,21,1:30.607,,,90607,1.0554106,1:30.607
1050,66,11,8,22,22,1:30.850,,,90850,1.058241118,1:30.850
1007,65,8,1,3,1,1:20.080,1:19.704,1:19.599,79599,1.001194908,1:19.599
1008,65,13,6,6,2,1:19.742,1:19.504,1:19.886,79504,1,1:19.504
1009,65,22,11,11,3,1:21.141,1:19.783,1:20.085,79783,1.003509257,1:19.783
1010,65,18,11,12,4,1:20.820,1:19.943,1:20.092,79943,1.005521735,1:19.943
1011,65,37,1,4,5,1:21.288,1:19.991,1:20.117,79991,1.006125478,1:19.991
1012,65,17,3,9,6,1:21.335,1:20.047,1:20.266,80047,1.006829845,1:20.047
1013,65,23,7,7,7,1:21.112,1:20.243,1:20.759,80243,1.00929513,1:20.243
1014,65,21,4,2,8,1:21.370,1:20.154,1:20.924,80154,1.008175689,1:20.154
1015,65,15,7,8,9,1:21.434,1:20.231,1:21.132,80231,1.009144194,1:20.231
1016,65,9,2,17,10,1:20.891,1:20.256,1:22.049,80256,1.009458644,1:20.256
1017,65,2,2,16,11,1:21.437,1:20.623,,80623,1.014074764,1:20.623
1018,65,30,6,5,12,1:21.440,1:20.875,,80875,1.017244415,1:20.875
1019,65,14,9,14,13,1:21.163,1:20.890,,80890,1.017433085,1:20.890
1020,65,32,9,15,14,1:22.027,1:21.207,,81207,1.021420306,1:21.207
1021,65,4,4,1,15,1:21.792,1:21.364,,81364,1.023395049,1:21.364
1022,65,33,13,18,16,1:22.009,1:23.767,,82009,1.031507849,1:22.009
1023,65,24,5,20,17,1:22.068,,,82068,1.03224995,1:22.068
1024,65,3,3,10,18,1:22.084,,,82084,1.032451197,1:22.084
1025,65,26,5,21,19,1:22.317,,,82317,1.035381868,1:22.317
1026,65,11,8,22,20,1:22.967,,,82967,1.043557557,1:22.967
1027,65,27,13,19,21,1:23.146,,,83146,1.045809016,1:23.146
1028,65,29,8,23,22,1:24.016,,,84016,1.056751862,1:24.016
985,64,8,1,3,1,1:15.214,1:14.410,1:14.070,74070,1.003957819,1:14.070
986,64,30,6,5,2,1:14.904,1:13.778,1:14.205,73778,1,1:13.778
987,64,13,6,6,3,1:14.412,1:14.094,1:14.569,74094,1.00428312,1:14.094
988,64,18,11,12,4,1:15.869,1:14.378,1:14.862,74378,1.008132506,1:14.378
989,64,21,4,2,5,1:15.916,1:14.540,1:14.894,74540,1.010328282,1:14.540
990,64,22,11,11,6,1:15.757,1:14.652,1:14.934,74652,1.01184635,1:14.652
991,64,4,4,1,7,1:15.518,1:14.746,1:15.282,74746,1.013120442,1:14.746
992,64,23,7,7,8,1:15.789,1:14.743,1:15.923,74743,1.01307978,1:14.743
993,64,37,1,4,9,1:15.655,1:15.021,1:15.936,75021,1.016847841,1:15.021
994,64,14,9,14,10,1:15.836,1:14.826,1:16.326,74826,1.014204776,1:14.826
995,64,17,3,9,11,1:15.719,1:15.094,,75094,1.017837296,1:15.094
996,64,32,9,15,12,1:15.816,1:15.141,,75141,1.018474342,1:15.141
997,64,15,7,8,13,1:15.430,1:15.150,,75150,1.01859633,1:15.150
998,64,35,2,17,14,1:16.281,1:15.329,,75329,1.021022527,1:15.329
999,64,3,3,10,15,1:16.183,1:15.380,,75380,1.02171379,1:15.380
1000,64,2,2,16,16,1:16.234,1:15.397,,75397,1.021944211,1:15.397
1001,64,24,5,20,17,1:16.399,,,76399,1.035525495,1:16.399
1002,64,27,13,19,18,1:17.093,,,77093,1.044932094,1:17.093
1003,64,11,8,22,19,1:17.185,,,77185,1.046179078,1:17.185
1004,64,33,13,18,20,1:17.836,,,77836,1.055002846,1:17.836
1005,64,29,8,23,21,1:20.444,,,80444,1.090352137,1:20.444
963,63,30,6,5,1,1:15.865,1:15.111,1:15.493,75111,1,1:15.111
964,63,13,6,6,2,1:16.277,1:15.679,1:15.510,75510,1.005312138,1:15.510
965,63,4,4,1,3,1:16.328,1:15.706,1:15.785,75706,1.007921609,1:15.706
966,63,15,7,8,4,1:15.550,1:15.776,1:16.036,75550,1.005844683,1:15.550
967,63,23,7,7,5,1:15.949,1:15.625,1:16.091,75625,1.006843205,1:15.625
968,63,8,1,3,6,1:16.154,1:15.742,1:16.281,75742,1.0084009,1:15.742
969,63,21,4,2,7,1:16.825,1:15.901,1:16.345,75901,1.010517767,1:15.901
970,63,37,1,4,8,1:16.679,1:15.902,1:16.632,75902,1.010531081,1:15.902
971,63,3,3,10,9,1:16.534,1:15.926,1:18.272,75926,1.010850608,1:15.926
972,63,14,9,14,10,1:16.350,1:15.974,1:18.663,75974,1.011489662,1:15.974
973,63,17,3,9,11,1:16.531,1:16.129,,76129,1.013553274,1:16.129
974,63,2,2,16,12,1:16.686,1:16.294,,76294,1.015750023,1:16.294
975,63,32,9,15,13,1:16.921,1:16.433,,76433,1.017600618,1:16.433
976,63,22,11,11,14,1:17.022,1:17.027,,77022,1.025442345,1:17.022
977,63,26,5,21,15,1:17.117,1:17.063,,77063,1.025988204,1:17.063
978,63,27,13,19,16,1:16.962,1:17.105,,76962,1.024643528,1:16.962
979,63,24,5,20,17,1:17.164,,,77164,1.027332881,1:17.164
980,63,35,2,17,18,1:17.304,,,77304,1.029196789,1:17.304
981,63,18,11,12,19,1:17.495,,,77495,1.031739692,1:17.495
982,63,33,13,18,20,1:17.589,,,77589,1.032991173,1:17.589
983,63,36,8,23,21,1:18.637,,,78637,1.046943856,1:18.637
984,63,11,8,22,22,1:18.845,,,78845,1.049713091,1:18.845
941,62,30,6,5,1,1:11.588,1:10.636,1:10.832,70636,1,1:10.636
942,62,13,6,6,2,1:11.088,1:11.146,1:11.435,71088,1.006399003,1:11.088
943,62,21,4,2,3,1:12.287,1:11.200,1:11.920,71200,1.007984597,1:11.200
944,62,22,11,11,4,1:12.156,1:11.263,1:12.109,71263,1.008876494,1:11.263
945,62,4,4,1,5,1:12.416,1:11.877,1:12.449,71877,1.017568945,1:11.877
946,62,35,2,17,6,1:12.114,1:11.724,1:12.479,71724,1.015402911,1:11.724
947,62,18,11,12,7,1:12.238,1:11.865,1:12.523,71865,1.01739906,1:11.865
948,62,23,7,7,8,1:11.879,1:11.673,1:12.795,71673,1.014680899,1:11.673
949,62,8,1,3,9,1:12.777,1:12.135,1:13.174,72135,1.021221473,1:12.135
950,62,2,2,16,10,1:11.891,1:11.718,1:15.280,71718,1.015317968,1:11.718
951,62,31,1,4,11,1:12.477,1:12.150,,72150,1.02143383,1:12.150
952,62,17,3,9,12,1:12.935,1:12.292,,72292,1.023444136,1:12.292
953,62,26,5,21,13,1:13.167,1:12.792,,72792,1.03052268,1:12.792
954,62,27,13,19,14,1:12.711,1:12.854,,72711,1.029375956,1:12.711
955,62,33,13,18,15,1:12.627,1:12.864,,72627,1.02818676,1:12.627
956,62,32,9,15,16,1:12.773,1:12.925,,72773,1.030253695,1:12.773
957,62,14,9,14,17,1:13.180,,,73180,1.036015629,1:13.180
958,62,11,8,22,18,1:13.496,,,73496,1.040489269,1:13.496
959,62,3,3,10,19,1:13.506,,,73506,1.04063084,1:13.506
960,62,15,7,8,20,1:13.787,,,73787,1.044608981,1:13.787
961,62,24,5,20,21,1:14.041,,,74041,1.048204881,1:14.041
962,62,36,8,23,22,1:16.036,,,76036,1.07644827,1:16.036
919,61,4,4,1,1,1:15.350,1:14.726,1:14.942,74726,1,1:14.726
920,61,21,4,2,2,1:15.917,1:15.295,1:15.178,75178,1.006048765,1:15.178
921,61,8,1,3,3,1:15.376,1:15.273,1:15.386,75273,1.007320076,1:15.273
922,61,15,7,8,4,1:16.455,1:15.506,1:15.968,75506,1.010438134,1:15.506
923,61,30,6,5,5,1:15.716,1:15.139,1:15.986,75139,1.005526858,1:15.139
924,61,3,3,10,6,1:16.404,1:15.269,1:16.012,75269,1.007266547,1:15.269
925,61,31,1,4,7,1:16.251,1:15.253,1:16.228,75253,1.007052432,1:15.253
926,61,18,11,12,8,1:16.594,1:15.814,1:16.608,75814,1.014559859,1:15.814
927,61,22,11,11,9,1:16.735,1:15.601,1:16.912,75601,1.011709445,1:15.601
928,61,13,6,6,10,1:16.259,1:15.555,1:17.209,75555,1.011093863,1:15.555
929,61,35,2,17,11,1:16.493,1:15.832,,75832,1.014800739,1:15.832
930,61,32,9,15,12,1:16.585,1:15.833,,75833,1.014814121,1:15.833
931,61,2,2,16,13,1:15.906,1:15.885,,75885,1.015509997,1:15.885
932,61,23,7,7,14,1:16.702,1:15.888,,75888,1.015550143,1:15.888
933,61,24,5,20,15,1:16.581,1:16.116,,76116,1.01860129,1:16.116
934,61,14,9,14,16,1:16.514,1:16.301,,76301,1.021077001,1:16.301
935,61,17,3,9,17,1:16.985,,,76985,1.030230442,1:16.985
936,61,26,5,21,18,1:17.016,,,77016,1.030645291,1:17.016
937,61,33,13,18,19,1:17.121,,,77121,1.032050424,1:17.121
938,61,27,13,19,20,1:17.140,,,77140,1.032304686,1:17.140
939,61,11,8,22,21,1:19.088,,,79088,1.058373257,1:19.088
940,61,36,8,23,22,1:19.152,,,79152,1.059229719,1:19.152
897,60,4,4,1,1,1:21.018,1:20.271,1:20.253,80253,1,1:20.253
898,60,8,1,3,2,1:21.648,1:20.497,1:20.397,80397,1.001794325,1:20.397
899,60,30,6,5,3,1:22.096,1:20.659,1:20.574,80574,1.00399985,1:20.574
900,60,13,6,6,4,1:21.647,1:20.846,1:20.764,80764,1.006367363,1:20.764
901,60,21,4,2,5,1:22.411,1:20.594,1:20.919,80594,1.004249062,1:20.594
902,60,22,11,11,6,1:22.965,1:20.929,1:20.943,80929,1.008423361,1:20.929
903,60,23,7,7,7,1:22.886,1:21.043,1:21.073,81043,1.009843869,1:21.043
904,60,31,1,4,8,1:22.169,1:20.816,1:21.107,80816,1.007015314,1:20.816
905,60,2,2,16,9,1:21.670,1:20.629,1:21.329,80629,1.004685183,1:20.629
906,60,35,2,17,10,1:21.637,1:20.672,1:21.599,80672,1.005220989,1:20.672
907,60,14,9,14,11,1:22.424,1:21.442,,81442,1.014815646,1:21.442
908,60,3,3,10,12,1:23.083,1:21.567,,81567,1.01637322,1:21.567
909,60,24,5,20,13,1:22.685,1:21.699,,81699,1.018018018,1:21.699
910,60,32,9,15,14,1:22.773,1:21.990,,81990,1.021644051,1:21.990
911,60,26,5,21,15,1:22.541,1:22.076,,82076,1.022715662,1:22.076
912,60,33,13,18,16,1:22.860,1:22.207,,82207,1.024347999,1:22.207
913,60,17,3,9,17,1:23.129,,,83129,1.035836667,1:23.129
914,60,27,13,19,18,1:23.210,,,83210,1.036845975,1:23.210
915,60,18,11,12,19,1:23.247,,,83247,1.037307017,1:23.247
916,60,11,8,22,20,1:26.158,,,86158,1.073579804,1:26.158
917,60,36,8,23,21,1:26.316,,,86316,1.075548578,1:26.316
875,59,4,4,1,1,1:14.232,1:13.622,1:13.962,73622,1.001223957,1:13.622
876,59,17,3,9,2,1:14.305,1:13.728,1:14.082,73728,1.002665506,1:13.728
877,59,8,1,3,3,1:13.887,1:13.532,1:14.140,73532,1,1:13.532
878,59,31,1,4,4,1:14.483,1:14.295,1:14.664,74295,1.010376435,1:14.295
879,59,22,11,11,5,1:14.766,1:14.312,1:15.804,74312,1.010607627,1:14.312
880,59,15,7,8,6,1:14.883,1:14.211,1:15.857,74211,1.009234075,1:14.211
881,59,14,9,14,7,1:15.090,1:13.687,1:16.426,73687,1.002107926,1:13.687
882,59,3,3,10,8,1:14.888,1:13.909,1:16.636,73909,1.00512702,1:13.909
883,59,21,4,2,9,1:14.614,1:13.647,1:17.260,73647,1.001563945,1:13.647
884,59,23,7,7,10,1:14.412,1:14.398,,74398,1.011777185,1:14.398
885,59,32,9,15,11,1:14.489,1:14.747,,74489,1.013014742,1:14.489
886,59,24,5,20,12,1:15.314,1:14.969,,74969,1.019542512,1:14.969
887,59,18,11,12,13,1:15.085,1:14.982,,74982,1.019719306,1:14.982
888,59,35,2,17,14,1:15.316,1:15.052,,75052,1.020671272,1:15.052
889,59,2,2,16,15,1:15.324,1:15.137,,75137,1.021827232,1:15.137
890,59,27,13,19,16,1:15.598,,,75598,1.028096611,1:15.598
891,59,33,13,18,17,1:15.993,,,75993,1.033468422,1:15.993
892,59,26,5,21,18,1:16.236,,,76236,1.036773106,1:16.236
893,59,11,8,22,19,1:17.276,,,77276,1.050916608,1:17.276
894,59,36,8,23,20,1:17.502,,,77502,1.0539901,1:17.502
853,58,4,4,1,1,1:15.816,1:15.124,1:14.648,74648,1.00014738,1:14.648
854,58,21,4,2,2,1:16.046,1:14.766,1:14.709,74709,1.000964669,1:14.709
855,58,30,6,5,3,1:16.049,1:14.637,1:14.970,74637,1,1:14.637
856,58,13,6,6,4,1:16.359,1:15.245,1:15.442,75245,1.008146094,1:15.245
857,58,22,11,11,5,1:16.266,1:15.258,1:15.885,75258,1.00832027,1:15.258
858,58,23,7,7,6,1:16.234,1:15.164,1:15.885,75164,1.007060841,1:15.164
859,58,15,7,8,7,1:16.174,1:15.068,1:15.976,75068,1.005774616,1:15.068
860,58,18,11,12,8,1:16.054,1:15.150,1:16.008,75150,1.006873267,1:15.150
861,58,8,1,3,9,1:16.613,1:15.422,1:16.015,75422,1.010517572,1:15.422
862,58,2,2,16,10,1:16.322,1:15.468,1:17.144,75468,1.011133888,1:15.468
863,58,17,3,9,11,1:16.685,1:15.502,,75502,1.011589426,1:15.502
864,58,31,1,4,12,1:16.195,1:15.801,,75801,1.015595482,1:15.801
865,58,3,3,10,13,1:17.213,1:15.804,,75804,1.015635677,1:15.804
866,58,35,2,17,14,1:16.066,1:15.847,,75847,1.016211798,1:15.847
867,58,32,9,15,15,1:16.627,1:15.928,,75928,1.017297051,1:15.928
868,58,24,5,20,16,1:17.105,1:16.661,,76661,1.027117917,1:16.661
869,58,26,5,21,17,1:17.361,,,77361,1.036496644,1:17.361
870,58,33,13,18,18,1:17.702,,,77702,1.041065423,1:17.702
871,58,27,13,19,19,1:18.024,,,78024,1.045379637,1:18.024
872,58,11,8,22,20,1:18.920,,,78920,1.057384407,1:18.920
873,58,36,8,23,21,1:20.763,,,80763,1.082077254,1:20.763
831,57,4,4,1,1,1:31.138,1:30.336,1:29.816,89816,1,1:29.816
832,57,30,6,5,2,1:31.235,1:30.013,1:30.028,90013,1.002193373,1:30.013
833,57,13,6,6,3,1:31.921,1:30.732,1:30.407,90407,1.006580119,1:30.407
834,57,22,11,11,4,1:31.671,1:30.469,1:30.754,90469,1.00727042,1:30.469
835,57,8,1,3,5,1:31.263,1:30.203,1:30.933,90203,1.004308809,1:30.203
836,57,18,11,12,6,1:31.420,1:30.755,1:30.940,90755,1.010454707,1:30.755
837,57,15,7,8,7,1:31.809,1:30.733,1:31.419,90733,1.010209762,1:30.733
838,57,35,2,17,8,1:31.545,1:30.865,1:31.542,90865,1.011679434,1:30.865
839,57,31,1,4,9,1:31.774,1:30.671,1:31.880,90671,1.009519462,1:30.671
840,57,17,3,9,10,1:31.712,1:30.892,1:33.405,90892,1.011980048,1:30.892
841,57,23,7,7,11,1:31.470,1:30.944,,90944,1.01255901,1:30.944
842,57,3,3,10,12,1:32.053,1:31.194,,91194,1.015342478,1:31.194
843,57,21,4,2,13,1:31.574,1:31.197,,91197,1.01537588,1:31.197
844,57,14,9,14,14,1:31.742,1:31.227,,91227,1.015709896,1:31.227
845,57,2,2,16,15,1:31.457,1:31.422,,91422,1.017881001,1:31.422
846,57,24,5,20,16,1:32.651,1:31.728,,91728,1.021287967,1:31.728
847,57,32,9,15,17,1:32.901,,,92901,1.034348,1:32.901
848,57,27,13,19,18,1:32.936,,,92936,1.034737686,1:32.936
849,57,26,5,21,19,1:32.992,,,92992,1.035361183,1:32.992
850,57,33,13,18,20,1:33.658,,,93658,1.042776343,1:33.658
851,57,11,8,22,21,1:35.239,,,95239,1.060378997,1:35.239
852,57,36,8,23,22,1:46.505,,,106505,1.185813218,1:46.505
